artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Armin van Buuren,7gSBqQVIhYIHG5U2307xWK,"A State Of Trance (ASOT 860) - Ibiza Residency, Pt. 2",0.26,0.594,49250,0.684,0.0,11,0.865,-11.075,0,0.433,77.699,3,0.772,6
The Dillinger Escape Plan,5vGCKBApVAliDP1xEip36v,One of Us is the Killer,0.000567,0.46,208177,0.794,2.43e-05,10,0.109,-5.697,1,0.0427,127.939,4,0.0987,24
Rich The Kid,0lZ3yLWp2pAWExImZVSGJ3,Dead Friends,0.0138,0.6559999999999999,171287,0.457,0.0,9,0.104,-7.3279999999999985,1,0.374,179.89700000000005,4,0.111,62
Johnny Rez,7kVNSCWddb4Xyxy5xoECx8,Lost in Your Love,0.00547,0.643,160926,0.595,0.0,7,0.268,-5.542999999999998,1,0.0273,99.981,4,0.491,13
Seven Lions,5o0mUMPILeWhkxJtUCwnoR,Calling You Home - Direct Remix,0.6859999999999999,0.672,245512,0.53,0.000231,5,0.108,-10.013,0,0.0743,145.036,4,0.17800000000000002,35
Lil Berete,2sHEm0KdgQi7Vz6xnCNzb5,Northside,0.5429999999999999,0.5429999999999999,193750,0.871,0.0,8,0.141,-4.009,0,0.16399999999999998,170.253,4,0.745,50
Daniel Avery,0JZi4rROiFuw7t30aQmkUY,Citizen // Nowhere,0.123,0.563,217493,0.847,0.957,1,0.265,-11.831,1,0.0587,109.961,4,0.59,16
fromis_9,3PIzI4Bl2b7oZloFWTPAna,To Heart,0.115,0.7509999999999999,188527,0.768,0.0,7,0.0674,-1.6740000000000002,1,0.0393,127.979,4,0.731,50
BLAKE,4MWizQPd1NiX086YMAFMIt,Such & Such,0.197,0.86,173128,0.386,7.83e-06,7,0.12,-10.226,1,0.384,145.077,4,0.289,15
Pyotr Ilyich Tchaikovsky,4jjtlRLhqNILMF7QU52cVN,"Symphony No. 4 in F Minor, Op. 36: III. Scherzo. Pizzicato ostinato - Allegro",0.94,0.415,323640,0.0349,0.884,9,0.105,-33.054,0,0.0371,81.91199999999998,4,0.484,19
Nina Black,4w6s9TJ1ivalRo5XXGdDC5,Bricks,0.239,0.716,201009,0.568,0.000909,0,0.0646,-8.208,0,0.379,137.965,4,0.194,12
The Heavy Pets,3y5oXd6uDIHl1mb72EYwTg,Strawberry Mansion,0.109,0.7090000000000001,319687,0.684,0.836,7,0.28800000000000003,-10.478,1,0.0354,99.987,4,0.885,42
Alison Moyet,3Evldo1dByzO40t1pauDex,Ski - Live,0.304,0.64,259867,0.477,0.00285,2,0.742,-11.632,0,0.0377,80.991,4,0.383,5
Don Williams,4mscaYTldAhLnCEcfgOs9M,The Shelter Of Your Eyes,0.622,0.632,177122,0.354,0.00038,5,0.0795,-13.794,1,0.0378,159.215,4,0.62,20
Simpson Ahuevo,2NJMtcNJjfAbzGKh0ad2uJ,Blunt de Guayaba,0.0122,0.833,181567,0.916,0.00049,7,0.0732,-4.859,1,0.212,160.05,4,0.696,0
Lil Ought,6di4rCQTpSj32sVGIp1ILc,Sober,0.64,0.408,136856,0.405,0.035,6,0.146,-8.321,1,0.16399999999999998,149.967,4,0.415,0
Warren Wolfe,7ANkbd9S3mlsraLQn0IUj5,Namesake,0.8859999999999999,0.174,244000,0.387,0.000477,6,0.107,-9.542,1,0.0359,39.4,4,0.241,32
Eels,0nmO9NIqNNuHMreUCspVtp,The Quandary,0.93,0.233,54827,0.0764,0.903,9,0.0755,-30.57,0,0.0434,61.678,4,0.154,33
Opia,3NPiANHZYahLZhUT00GwTw,Four Winds,0.19,0.609,223814,0.623,3.44e-05,2,0.0625,-6.575,1,0.102,87.97399999999998,4,0.5820000000000001,41
Johann Sebastian Bach,3PLSt1G0vgkof95sSXHIqj,"St. John Passion, BWV 245, Pt. 2: No. 23c, Da Pilatus das Wort hörete",0.818,0.505,40996,0.161,0.0,8,0.28800000000000003,-21.945,1,0.165,120.038,4,0.289,16
Grupo Los Kiero de Edgar Zacary,2stypm6QVloLMnn59EGJuh,Y Qué Pasó,0.0651,0.716,258093,0.782,0.135,11,0.102,-5.391,0,0.0387,92.985,4,0.945,20
Beit Habubot,0xu3PasKYiRNedJOnRBkJA,מישהו שומע,0.488,0.599,173680,0.5529999999999999,0.0,6,0.0743,-6.331,0,0.0656,88.91799999999998,4,0.5720000000000001,47
Johann Sebastian Bach,2bo5kMTfqUhS3hJqotQeqt,"Wege zur Musik aus der Weihnachtsoratorium, Tiel 1 ""Gotteslob und Fürstenruhm"": Das Bachische Collegium musicum",0.773,0.66,348080,0.131,4.35e-06,1,0.339,-25.027,1,0.91,110.485,3,0.315,0
Johannes Brahms,5H2auLtu8QCbLS9XSGm5o0,"Concerto for Piano and Orchestra No. 2 in B-Flat Major, Op. 83: II. Allegro appassionato",0.98,0.263,553400,0.113,0.8909999999999999,2,0.168,-21.726,0,0.0334,92.948,3,0.122,6
Joey Bada$$,3QbsrWxq3JyNov94VzbNdB,Hardknock (feat. CJ Fly),0.0892,0.639,318375,0.894,0.0,7,0.8809999999999999,-2.047,0,0.272,81.97,4,0.535,55
Joachim Garraud,0deL8vSDps8Yo8gHz5E1a6,Champions - Extended Mix,0.000217,0.5920000000000001,270968,0.805,0.00632,0,0.0811,-4.814,0,0.034,124.023,4,0.0943,2
Layover,4mM6KdmHArAOj2ALHjnUIJ,Hunger Pains,0.000422,0.299,178667,0.914,3.87e-05,1,0.329,-3.036,1,0.0735,102.428,4,0.6659999999999999,30
Butcher Brown,2NpHYnMAb2NIweD0ZlgzKh,Camden Square,0.58,0.534,429679,0.452,0.495,6,0.0954,-13.117,1,0.0774,80.227,4,0.629,42
Dweeb,7EExHTWWXsZxhugGaGGh1O,Fondue,0.493,0.459,68609,0.32,0.943,1,0.107,-13.716,1,0.0311,83.615,4,0.261,58
Parquet Courts,0QAEc5JBdaZMdxqU3xL64H,Almost Had to Start a Fight/In and Out of Patience,0.106,0.412,194693,0.938,1.58e-05,0,0.857,-2.77,1,0.175,92.628,4,0.821,54
Ihsahn,5eZPSldEJxoOT390Dan7D3,Wake,1.6100000000000002e-05,0.303,265253,0.921,2.19e-05,0,0.268,-4.664,1,0.0902,179.951,3,0.153,15
Alan Gogoll,7BxgELdVAp1L2rtQXChhFd,Lila,0.8420000000000001,0.426,129103,0.265,0.805,0,0.117,-23.235,1,0.0455,145.006,4,0.298,24
Anfa Rose,5l5Ymo71bzBo2GDP3pYB0f,Baby,0.0925,0.731,228075,0.541,0.00137,1,0.101,-7.07,1,0.102,99.97,4,0.201,28
Kaydy Cain,0aTwyGFwSttcnShLik2E2S,Préndelo,0.259,0.626,202036,0.6809999999999999,0.0,9,0.0764,-7.451,0,0.0374,139.987,4,0.705,0
Atak,4Igjq6yaSMLcO7as6FDIdt,Real Life,0.00811,0.7809999999999999,163846,0.483,0.000226,1,0.0601,-8.209,1,0.13699999999999998,77.986,4,0.281,0
Seeds Family Worship,5DL24201gMF67w32RUvK4B,Breathed out by God (2 Timothy 3:16-17),0.0116,0.605,182293,0.511,0.0071,7,0.103,-14.872,1,0.0476,134.026,4,0.568,18
Sauce Walka,6kG9awR3D8YFX20HfFsMGK,Sauce Baby,0.307,0.8109999999999999,187297,0.639,0.0,1,0.101,-5.058,1,0.141,114.938,4,0.622,42
Antonio Vivaldi,2Jmh6OnOoGJXVAuwJV7ye2,"Concerto for Viola d'amore in D Minor, RV 394: II. Largo",0.59,0.166,91762,0.0372,2.27e-06,1,0.103,-22.563,0,0.0503,77.932,4,0.0886,12
Heavy Chevy,7JSbP65YrTndHabsLBNvVg,Statement,0.087,0.5820000000000001,80832,0.475,0.0,1,0.126,-7.907,1,0.0519,99.756,4,0.0752,0
Johann Pachelbel,4EHBitsc0AxzvbaPKXFx82,Mein Fleisch ist die rechte Speise - Bonus Track,0.897,0.24,388054,0.217,5.03e-06,0,0.141,-15.862,0,0.0538,76.93,4,0.0969,5
Михаил Шуфутинский,3Nu3sPe3k2ouco2I3jksKA,Червончики,0.463,0.412,178495,0.816,0.0,0,0.98,-10.952,0,0.376,111.967,4,0.7929999999999999,12
Mr. Fox,2zXeLtNu6mCvFB7Ohme2pN,Ella Quiere Hmm Haa Hmm (feat. Leka El Poeta),0.0264,0.606,186985,0.628,1.12e-06,1,0.0546,-5.405,1,0.338,90.01799999999999,4,0.804,25
Matt Franco,4i09vnWGz2kIQnKYJ9355Q,Me Niego (Versión Acústica),0.42,0.6990000000000001,220053,0.609,0.0,3,0.228,-4.137,1,0.0604,94.103,4,0.77,14
The Crown,2h8nuX0t2cVZJ94kTw4HRT,In the Name of Death,4.74e-06,0.419,297275,0.942,0.000174,1,0.0993,-4.072,1,0.0688,102.622,4,0.234,24
Steven C,7qPH759o1e3wWQk3cpho1y,Open up the Heavens (Instrumental Version),0.758,0.693,151641,0.16899999999999998,0.8740000000000001,10,0.0893,-24.307,1,0.0405,120.015,4,0.387,18
A L E X,39rTBAxsQGuJkKC3KCMuaT,Iloveyou,0.6579999999999999,0.8079999999999999,165669,0.281,0.942,9,0.0854,-14.946,1,0.0512,120.989,4,0.0545,59
ZAYBO,6yfdLpVsNDOB1fodKtoqW4,6 Plus 6 Freestyle,0.519,0.737,181304,0.28800000000000003,0.0,1,0.087,-13.744000000000002,1,0.453,153.657,4,0.409,0
M83,2OXimHoNwLU86sLfIGjpcr,Filature,0.978,0.443,76803,0.28800000000000003,0.715,0,0.0773,-18.391,0,0.0396,145.489,4,0.408,31
Jump to the moon,4Cjxk6dVCpLktrF73kQWhX,U Mad,0.00254,0.433,222732,0.934,1.21e-05,10,0.355,-4.093,1,0.0352,154.917,4,0.867,14
Young Cautii,5gAjNCeIraSQCEVLrd41e5,Who,0.632,0.584,185809,0.613,0.0,6,0.0534,-7.576,0,0.502,123.793,4,0.415,14
My Indigo,3DFzNtT0YWuXzl66VtF3AF,Crash and Burn - Leeb Remix,0.0913,0.624,200899,0.665,3.86e-06,11,0.204,-6.287000000000001,1,0.0283,108.015,4,0.383,20
City Girls,0JWNyP7pKdwGAjGpmEegPm,Trap Star,0.21,0.8290000000000001,142635,0.708,0.0,10,0.108,-6.744,0,0.0928,174.993,4,0.722,47
ZAYN,7MmnLaftYzin7boRbplKdA,There You Are,0.0257,0.452,199600,0.685,0.0,0,0.11,-4.828,0,0.0385,76.986,4,0.305,70
Franz Schubert,7lI2ghYHHodXTxQBnHSs0a,"String Quartet No. 2 in C Major, D. 32: I. Presto",0.971,0.433,300773,0.12,0.914,0,0.101,-24.036,1,0.0487,116.376,4,0.506,0
Jonny Greenwood,3qwnZDkL90jx52rOvMEg9c,Playground (Bass Clarinet),0.401,0.0604,227142,0.208,0.918,1,0.115,-21.364,0,0.0454,68.193,3,0.0296,19
Sad City,1q8vnByNoWpszL6rzmKs3J,Steady Jam - Mix Cut,0.403,0.408,243213,0.454,1.21e-05,9,0.107,-17.044,1,0.583,201.011,4,0.581,32
Eek-A-Mouse,5Zxu31M3wcAPQ2eU1mM72Y,Modern Day Terrorist,0.105,0.6920000000000001,178756,0.464,1.11e-06,10,0.132,-8.585,0,0.371,74.017,4,0.639,24
Armin van Buuren,03XUhP4wCwzAdZFv1eHfew,Sunny Days (AIR250),0.0108,0.648,210250,0.715,0.000105,7,0.622,-6.2,1,0.0445,120.053,4,0.419,11
Blastrolabe,3AZdcjwG02j3mbk9eta3WQ,Faithful Seas,4.95e-05,0.506,99018,0.804,0.935,0,0.395,-7.732,1,0.0278,102.47,4,0.445,23
Vaishali Hegde,3DXLvBTRUuRr8UJY08Ju48,Baanamele - Female Version,0.758,0.5710000000000001,158411,0.42,6.09e-06,5,0.451,-7.9220000000000015,1,0.0285,140.085,3,0.486,0
VHS Collection,21JbwuOaYB6uAXp3iISVLk,Dreaming,0.0237,0.628,231653,0.83,0.000461,10,0.142,-4.127,1,0.053,97.023,4,0.504,51
Keviyon,6WyKqvXcCJ4i4adMSp21JP,Make That Money,0.0315,0.957,145659,0.5379999999999999,0.0,1,0.155,-10.927,0,0.29600000000000004,103.268,4,0.65,1
Native American Flute,4M0rC5jp0s6jMz8d6Sp9PQ,Golden Shores,0.983,0.0699,275600,0.49,0.899,11,0.315,-19.421,0,0.0711,78.203,3,0.0745,15
Jack & Jack,4JL9HeqrXvLfXlwwqh8HgR,I Don't Know,0.263,0.373,180720,0.705,1.27e-06,4,0.35100000000000003,-5.546,0,0.0909,77.964,3,0.129,53
Trikoo,5vIzC6plBr7oliyqn5r7ok,Mój Dom,0.0137,0.748,223190,0.618,0.0625,9,0.163,-8.027999999999999,0,0.0568,142.019,4,0.298,0
Los Cadetes De Linares,2EbVu2C9LurexJaY5z4ndY,El 24 De Junio,0.486,0.522,200253,0.72,0.0,7,0.104,-3.437,1,0.0266,97.306,4,0.898,14
Johann Sebastian Bach,7scmZfHipXZY1ggeiP2AbR,"Cantata, BWV 127 ""Herr Jesu Christ, wahr’ Mensch und Gott"": IV. Recitativo. Wenn einstens die Posaunen schallen (Bass)",0.974,0.395,237560,0.368,0.00275,11,0.343,-13.138,1,0.0448,126.652,3,0.389,19
American Football,7cNqKPwlxPyFQnMaTG6zQt,Uncomfortably Numb (feat. Hayley Williams),0.0075400000000000016,0.481,250419,0.768,0.00221,8,0.122,-7.995,1,0.0332,173.00099999999995,4,0.551,50
Perdidos De Sinaloa,21VkzQ8lD2DfIRoAC0306z,De Su Vida Me Ire,0.438,0.76,143237,0.4370000000000001,3.87e-06,10,0.0415,-8.087,1,0.0363,111.455,4,0.948,33
Robert Ray,6tOOqYO0fYJj9AJzlAINrj,Drunk Enough,0.0431,0.431,225883,0.778,0.0,4,0.127,-5.805,1,0.0369,162.915,4,0.722,25
Willie Nelson,0qos3ZEeCUXvEQ79LbzL2C,Summer Wind,0.8009999999999999,0.635,202520,0.319,0.000197,8,0.091,-11.711,1,0.0356,102.16,4,0.198,41
Sir Froderick,1ElfDnmXdw7Ov6lVwG26Vv,So Sure (Instrumental),0.603,0.474,153495,0.583,0.00144,11,0.293,-7.437,1,0.342,184.77,4,0.693,1
ZAYN,1Uw2ZFb7B4d3Rz9xv4Rrf4,Let Me,0.239,0.46,185373,0.5660000000000001,5.93e-06,9,0.0967,-5.6370000000000005,1,0.0516,168.419,4,0.19,63
WANNA,3vOsGa9yJTG6jZsaTh2l6U,What You Wanna Do?,0.586,0.713,223537,0.6829999999999999,1.13e-06,9,0.199,-5.099,0,0.229,82.169,4,0.329,0
STARLYTE,0qjM7XCpAnj452kpMwRQls,More,0.0406,0.439,204448,0.733,0.000794,1,0.261,-3.702,1,0.0356,127.951,4,0.101,29
Amaneshi,2NSXq1XUfeeHCZ6XVvz5vS,Pure Acid,0.14400000000000002,0.784,238811,0.743,0.5820000000000001,5,0.11,-6.187,1,0.039,108.003,4,0.92,1
Kidz Bop Kids,6nD4KlV6TtriuhKqcJV459,Christmas (Baby Please Come Home),0.00345,0.333,140000,0.912,0.0,9,0.227,-2.072,1,0.0514,140.17600000000002,4,0.23,28
Kolyon,4GgNg6XTWXz7AJKrtj3ybG,Palm Trees and Pretty Bitches,0.158,0.562,150387,0.477,0.0,2,0.163,-10.096,1,0.408,186.55,4,0.73,13
Sauve,6MwGKM4sRoVIQq9x2Ys8Ag,Stone Cold Stunner,0.142,0.7809999999999999,75022,0.526,0.0,6,0.349,-5.2879999999999985,0,0.29600000000000004,160.116,4,0.171,11
Thunderstorm Sound Bank,74POTROem0bF5XpBmdUISK,Relaxing Twilight Rain Storm Sounds,0.674,0.177,61649,0.6729999999999999,0.981,11,0.231,-28.703000000000007,0,0.0578,74.865,4,0.00305,35
Goat Girl,4Dg0hEHW9Y0jEgkj4sO13D,Viper Fish,0.0172,0.393,230502,0.6679999999999999,0.214,4,0.237,-7.024,1,0.0865,125.349,4,0.362,35
Emigrant,1TlvzM6YwaPkjHncDgxLM9,What Comes to Mind,0.000124,0.481,369000,0.748,0.433,1,0.0571,-14.089,1,0.0496,140.174,4,0.542,13
Josef Bamba,7uYCHSy8JLsMKwwuoYAZFM,Can't Let You Go,0.16699999999999998,0.701,171816,0.852,3.65e-05,3,0.0647,-3.542,1,0.0296,107.991,4,0.377,55
Jonathan Hay,6QUhz8IoJczuZyH4cH5DSl,Does He Love You (Apartment 1150 Affair),0.0447,0.617,195646,0.737,0.0,7,0.185,-5.484,0,0.16899999999999998,136.019,4,0.605,0
Major Murphy,5PsUDVP8cAKa7EsYGRBtVY,No. 1,0.0539,0.461,210656,0.7440000000000001,0.00727,7,0.35200000000000004,-6.854,1,0.0391,133.511,4,0.415,10
Damu The Fudgemunk,3n7REMCOaAUxwX3gnuMEaa,Parishabell,0.391,0.848,221085,0.562,0.371,0,0.201,-8.905,0,0.032,90.599,4,0.6609999999999999,6
Jamie Cain,4W0ZUJT9C94FcI8MtYqM7i,Ghost,0.008759999999999999,0.736,180125,0.6579999999999999,0.0,8,0.0632,-6.948,1,0.0498,119.951,4,0.392,1
G Herbo,3AgBE2feEejl1YggYIl4P2,Trained to Kill (Big Body Whip) [feat. Gunna],0.0433,0.821,160000,0.424,0.0,0,0.0723,-9.312,0,0.47,126.006,4,0.191,60
Oceans of Slumber,6tOFHoel4a932dzfe03GQ2,The Banished Heart,0.406,0.18600000000000005,545394,0.442,8.56e-05,7,0.168,-8.247,0,0.0445,70.801,4,0.0766,14
Kyau & Albert,4a2roKOG8IXdSi71DIp6me,Reverie (ASOT 878),0.00177,0.442,240083,0.7759999999999999,0.8009999999999999,8,0.115,-11.287,1,0.0398,127.996,4,0.396,21
Groundation,0rwE05YyLS0i0LRznxWlUd,Weak Heart,0.0253,0.7809999999999999,317893,0.632,7.840000000000001e-05,10,0.0799,-7.132999999999999,0,0.179,131.545,4,0.757,34
Lauren Daigle,7stglyjb7wWYf6yCo6PEyq,Losing My Religion,0.7879999999999999,0.595,209827,0.458,0.000245,7,0.0558,-7.172999999999999,1,0.0277,72.016,4,0.378,31
Freddie Jackson,0Naoj4gLVsP7jdDH29WVjy,Without You,0.25,0.6509999999999999,263982,0.748,0.0,5,0.0627,-6.7029999999999985,0,0.14800000000000002,169.968,4,0.7929999999999999,21
Alessia Cara,2extUHGb7pATAetKTWP0yH,My Kind,0.354,0.5820000000000001,181360,0.622,0.0,0,0.489,-5.573,0,0.192,149.796,4,0.495,56
Adib Sin,2FUakqPa4UdTw4dbDpXVjo,Dawn Ember,0.157,0.575,200400,0.339,0.00058,5,0.116,-12.231,1,0.028,100.034,4,0.0756,10
Simon Chylinksi,67jsX4F8HkhcBvzYd7MS9Y,Sunbeam,0.7190000000000001,0.516,78000,0.35200000000000004,0.478,9,0.151,-13.128,0,0.0348,120.201,4,0.0371,28
Gardiner Sisters,3qH8dFZIeOilLz8Zn60D8v,Drag Me Down / As Long As You Love Me,0.845,0.675,206325,0.34600000000000003,0.0,0,0.128,-8.571,0,0.0336,136.005,4,0.464,50
Problem,4vggsvkBFJxDOPLqsQTKmM,Karma,0.243,0.619,168513,0.665,0.0,1,0.578,-8.174,0,0.505,79.785,4,0.48,28
Marwa Loud,7MymLkc8lroGzmfBfXgwF1,Mehdi,0.284,0.821,165401,0.737,0.0,0,0.109,-6.667000000000002,0,0.0602,110.022,4,0.863,57
Snareskin,3fOkEMMmbDDbz6X38w2Il6,Closure,0.313,0.586,180332,0.536,0.0,1,0.0844,-5.5139999999999985,0,0.0923,156.02100000000004,4,0.426,11
Ice Cube,5bZ5QybWZIOT0sU9y7lfsx,Still In The Kitchen,0.00485,0.762,205307,0.858,0.000119,11,0.0672,-2.456,1,0.273,100.049,4,0.615,49
INFINITE,6Ai6pxs4boTH3NRmK95FLd,Pray,0.142,0.575,204732,0.87,0.0,6,0.0503,-3.758,0,0.0312,120.022,3,0.7120000000000001,33
Miguel Angel ElGenio,5VywmbUTporOYE8kAD3MNk,Amanece,0.444,0.716,251481,0.419,0.0,6,0.128,-6.575,0,0.0347,124.89,4,0.123,42
Soulja Boy,6KdlwNwxV7SokNQLEIb4HF,Running This Like a Relay,0.294,0.738,226536,0.457,4.67e-05,8,0.14,-7.789,1,0.042,140.013,4,0.165,18
Alec Benjamin,0WHi11uzahqpEtPGYCW6oQ,If I Killed Someone For You,0.774,0.514,185123,0.605,2.91e-06,7,0.121,-5.363,1,0.0337,120.894,4,0.409,70
Philip Glass,2O3ayPNs4xrdYvvQR3UNWV,Études: No. 7,0.983,0.233,603627,0.203,0.856,9,0.0892,-19.73,0,0.0372,152.47299999999996,3,0.0399,17
Ashley Tisdale,7DRd2kR3Kqp0viqSG6Gk8j,Stay,0.835,0.812,185793,0.238,0.0,8,0.132,-9.398,1,0.0358,94.98,4,0.546,27
Nathan Colberg,1hOWHjy9RIWF45ZLpDiwuw,A Subtle Dream,0.669,0.5429999999999999,264355,0.265,0.299,8,0.139,-11.91,1,0.0277,130.114,4,0.156,18
Mikefes,31escmsy0WJCBK7kEuekai,Sleep Together,0.986,0.247,360399,0.00462,0.565,4,0.109,-30.545,1,0.0468,79.291,4,0.086,0
Tears For Fears,5X3e3swETM2XCcKeSDNCmS,Head Over Heels - Sketches From An Island Sunrise Meditation,0.604,0.261,573211,0.8140000000000001,0.426,9,0.408,-8.527999999999999,1,0.0431,91.682,1,0.0814,21
Aladin Fox,0gUQvkbjR9wz0gljhbR8tX,Dancing on the Lights,0.103,0.462,267292,0.665,0.601,4,0.0727,-9.194,1,0.0279,74.994,4,0.541,17
Barloe Team,6Es0XBEW5YksUc7PFe2hI6,Slugg,0.0179,0.727,213010,0.496,2.01e-05,10,0.0852,-10.037,0,0.219,113.871,4,0.0477,6
Dovey Magnum,5qpjHbI7MSdowAMv4YJFg8,Sex Slave (Love Theraphy Riddim),0.0843,0.436,181528,0.7240000000000001,0.0,4,0.6629999999999999,-5.867000000000001,0,0.35200000000000004,86.20700000000002,4,0.469,23
Mayday Parade,5vzoiQE2cXQalI7FzI8Qyf,Always Leaving,0.764,0.591,221414,0.321,0.00361,2,0.104,-12.122,1,0.0297,109.936,4,0.5670000000000001,43
Katie Herzig,5DienXxiZIkj3Xu6JcI6li,Me Without You,0.902,0.439,188573,0.191,0.00169,0,0.114,-11.491,1,0.0377,96.538,3,0.163,31
Image Sounds,67WM3DU6kHsAVS1S9qMsxW,Deep Space 9,0.00611,0.8,115276,0.77,0.7959999999999999,4,0.0871,-12.853,1,0.0472,126.989,4,0.6509999999999999,0
A Perfect Circle,5R4Ab6YztgNL2rECssnwwQ,DLB,0.887,0.5329999999999999,126747,0.183,0.843,3,0.11,-17.144000000000002,1,0.0369,88.12100000000002,4,0.117,48
Lee Aram,72s44mNgFyU8RZhzfxNF7T,Josee,0.833,0.4970000000000001,200096,0.38,0.00026000000000000003,11,0.3720000000000001,-8.232000000000001,0,0.033,79.37100000000002,4,0.0748,34
Marshall Marshall,2aNv4qob5NGoRsp94GfrKU,More,0.758,0.444,255429,0.376,3.92e-05,3,0.0926,-7.548999999999999,1,0.0342,139.907,4,0.172,20
Death Come Cover Me,3LLVejkX6DfBr2cKLugIjD,What Lovers Do - DCCM Remix,0.0108,0.721,200182,0.722,4.73e-06,5,0.08,-7.872000000000001,0,0.0414,109.848,4,0.49,0
DOM,3wsuIBNdIKFqZX9V6GrhhZ,More,0.0639,0.7859999999999999,195115,0.48,0.205,1,0.0746,-8.206,1,0.214,130.042,4,0.251,33
Medine,0iAcoC9EdTtI32Ae4gOHUd,Madara,0.402,0.59,190890,0.6409999999999999,0.0,0,0.124,-6.51,0,0.489,107.235,4,0.469,52
Rain Sounds,6bOhd9HWdivvQY8tr5QXM2,Quiet Rain,2.64e-05,0.16899999999999998,141893,0.873,0.97,10,0.377,-28.24,0,0.0456,159.39600000000004,5,0.0304,0
Yo La Tengo,2FNfZxFfvwYIwkqM2cUECd,Out of the Pool,0.79,0.634,166067,0.6679999999999999,0.8740000000000001,1,0.139,-10.754,0,0.0341,98.041,4,0.843,24
Mass Anthem,1ZgbhzCzixYckgVDrTSJar,"Nothing To Lose - From ""God's Not Dead: A Light In Darkness"" Soundtrack",0.117,0.591,210627,0.6679999999999999,0.0,11,0.203,-7.261,0,0.0339,108.029,4,0.373,29
Dyland,5rG0WW3ShUk73oiZyAr7aX,Ruleta Rusa,0.16699999999999998,0.713,196027,0.758,7.329999999999999e-05,7,0.0831,-6.8870000000000005,1,0.262,176.037,4,0.831,19
SOB X RBE,2tPcTFiQF9MbVUyjZ3zDhA,Paramedic!,0.177,0.856,219307,0.652,0.0,1,0.193,-5.324,1,0.14300000000000002,97.017,4,0.471,73
Samuel Lane,5OZaqwFnLvkYDs0PL8lIIn,I Belong To You,0.361,0.628,454232,0.494,0.657,1,0.111,-10.198,0,0.0312,133.00799999999998,4,0.16699999999999998,0
The Aces,5YY6Z7YnjGOPxYy8ooZmLC,Volcanic Love,0.0134,0.439,205977,0.8190000000000001,0.0,6,0.2,-4.253,1,0.0751,179.885,4,0.5670000000000001,56
Jacquees,38SeZUM9zQBdkvOVdmO2YG,You,0.39,0.521,218573,0.455,0.0,8,0.0871,-8.225,0,0.081,113.33,4,0.332,48
Joan Of Arc,7cXLu0FBTGaiYMEcl0WiKu,Truck,0.902,0.254,323930,0.16399999999999998,0.008579999999999999,4,0.114,-12.382,1,0.0345,86.74799999999998,4,0.0777,2
John Mellencamp,7gAzdBlU6uZPq9U1sjyOwk,In My Time Of Dying,0.0792,0.73,181693,0.741,0.000102,11,0.265,-5.392,0,0.0735,129.273,4,0.62,27
Arrol Corelli,4QrmMIJhx82Q0dAZmSZkgx,Hold me,0.954,0.369,38000,0.235,0.0498,9,0.17800000000000002,-10.668,0,0.0468,31.608,4,0.0318,0
Elenco de Soy Luna,0OGfsqbeMu7qDGbWWa4S1K,Mi corazón hace wow wow,0.08900000000000001,0.6559999999999999,216613,0.8109999999999999,0.0,2,0.32299999999999995,-5.66,1,0.0627,110.048,4,0.7190000000000001,43
Djadja & Dinaz,6gxv5BZp2l0aGA3laKIGNy,Ciroc,0.516,0.774,166567,0.7340000000000001,0.0,8,0.0936,-7.407999999999999,0,0.315,100.043,4,0.835,38
Ieprur,3jCg109wvdaYLWD9jK2EfW,Soul of Your Edge,0.0425,0.6779999999999999,267891,0.98,0.916,8,0.304,-10.536,1,0.199,151.386,4,0.391,0
The Crispies,4pIoHsjQ3gFBYdNBVYIPlf,Fake Leather,0.425,0.442,194880,0.6679999999999999,0.000293,7,0.0659,-7.532,1,0.0566,159.719,4,0.447,30
Miley Cyrus,5KHzV8Gf3aweIMImliFAOs,Happy Xmas (War Is Over) (feat. Sean Ono Lennon),0.0626,0.284,220589,0.637,0.0,9,0.371,-4.893,1,0.0486,92.045,4,0.197,48
The Rolling Stones,6o8JXE4kaydZ1AqmXLE5ir,You Got Me Rocking - Live,0.0977,0.455,235624,0.916,0.0829,7,0.943,-8.238,1,0.0878,131.181,4,0.32,43
Zen Tekken,3P5kvI23l7DV6bSqWocTqo,Sordid,0.0125,0.8,131016,0.638,0.8740000000000001,0,0.0819,-6.6770000000000005,1,0.0589,120.0,4,0.462,0
Ganges,5WSTZ4mtODIh15tRhWorVp,Downfall,0.847,0.35600000000000004,176490,0.254,0.0122,9,0.0943,-12.776,0,0.037000000000000005,160.091,4,0.132,14
Aiidan,5smOGKysTMkHTenwkAKUMc,Legends,0.204,0.289,305368,0.57,0.0,2,0.107,-5.296,0,0.0407,189.415,3,0.218,25
Los Tucanes De Tijuana,1kH937BPOH0fkWuO0V1wia,Lloro Por Amor,0.00272,0.802,208507,0.815,7.94e-05,3,0.0788,-7.272,1,0.0602,105.554,4,0.726,23
ShitKid,4q9ceoXmvgvRmKM556iC6C,Favourite Thing,0.00127,0.616,230990,0.614,0.341,7,0.0996,-6.3279999999999985,1,0.0249,140.016,4,0.19,20
